Severity	Code	Description	Project	File	Line	Suppression State
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\Components\PrescriptionDataManager.cs	152	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\Components\PrescriptionDataManager.cs	273	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\Components\PrescriptionEventCoordinator.cs	288	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\Components\PrescriptionEventCoordinator.cs	435	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\Components\PrescriptionEventCoordinator.cs	520	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\PrescriptionComposerViewModel.cs	637	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\PrescriptionEditorDialogViewModel.cs	278	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\PrescriptionViewModelRefactored.cs	336	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Workbench.Admin	D:\source\repos\LYBTZYZS\src\Client\Desktop\Workbenches\SystemWorkbench\ViewModels\SystemWorkbenchMainViewModel.cs	351	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.WebAPI	D:\source\repos\LYBTZYZS\src\Server\Services\LYBT.WebAPI\Extensions\UnifiedApplicationInitialization.cs	217	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Consultation	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Consultation\ViewModels\ConsultationMainViewModel.cs	233	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	292	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\ViewModels\HomeViewModel.cs	390	
Warning (active)	SA1202	'public' members should come before 'private' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\ViewModels\MainWindowViewModel.cs	169	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Controls\VirtualizedListView.xaml.cs	447	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Events\EnhancedEventAggregator.cs	230	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Managers\SearchManager.cs	194	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Mvvm\ObservableObject.cs	207	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Mvvm\ObservableObject.cs	244	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Mvvm\ObservableObject.cs	407	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\SmartLoadingManager.cs	376	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserExperienceService.cs	331	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserNotificationService.cs	618	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Validation\ValidationBase.cs	166	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Validation\ValidationBase.cs	283	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseServiceManagementViewModel.cs	122	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\CoreViewModel.cs	239	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	143	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	204	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\HerbSelectionDialogViewModel.cs	255	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\MedicalCase\MedicalCaseViewModel.cs	616	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\ModernViewModelBase.cs	392	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Prescriptions\PrescriptionViewModel.cs	586	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\Repositories\RepositoryBase.cs	318	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Infrastructure	D:\source\repos\LYBTZYZS\src\Client\Desktop\Infrastructure\Api\UnifiedApiClientManager.cs	315	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Views\EditFormulaDialog.xaml.cs	49	
Warning (active)	SA1202	'public' members should come before 'protected' members (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1202.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Views\ViewFormulaDialog.xaml.cs	49	
Warning (active)	SA1407	Arithmetic expressions should declare precedence (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1407.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Controls\VirtualizedDataGrid.xaml.cs	575	
Warning (active)	SA1407	Arithmetic expressions should declare precedence (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1407.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Controls\VirtualizedListView.xaml.cs	481	
Warning (active)	SA1108	Block statements should not contain embedded comments (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1108.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Controls\VirtualizedDataGrid.xaml.cs	156	
Warning (active)	SA1108	Block statements should not contain embedded comments (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1108.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Controls\VirtualizedListView.xaml.cs	417	
Warning (active)	SA1108	Block statements should not contain embedded comments (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1108.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Helpers\ExcelHelper.cs	201	
Warning (active)	SA1108	Block statements should not contain embedded comments (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1108.md)	LYBT.Module.Herbs	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Herbs\Services\HerbBusinessService.cs	411	
Warning (active)	SA1108	Block statements should not contain embedded comments (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1108.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	171	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserFriendlyErrorService.cs	71	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserFriendlyErrorService.cs	81	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserFriendlyErrorService.cs	91	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserFriendlyErrorService.cs	101	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserFriendlyErrorService.cs	111	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserFriendlyErrorService.cs	121	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\Configuration\Options\StorageOptions.cs	173	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\Configuration\Options\StorageOptions.cs	182	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Desktop.Services	D:\source\repos\LYBTZYZS\src\Client\Desktop\Services\PermissionService.cs	60	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Desktop.Services	D:\source\repos\LYBTZYZS\src\Client\Desktop\Services\PermissionService.cs	67	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.Module.Auth	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Auth\Services\JwtAuthenticationService.cs	26	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.WebAPI	D:\source\repos\LYBTZYZS\src\Server\Services\LYBT.WebAPI\Controllers\UsersController.cs	253	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.WebAPI	D:\source\repos\LYBTZYZS\src\Server\Services\LYBT.WebAPI\Extensions\UnifiedServiceRegistration.cs	310	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.WebAPI	D:\source\repos\LYBTZYZS\src\Server\Services\LYBT.WebAPI\Extensions\UnifiedServiceRegistration.cs	312	
Warning (active)	SA1500	Braces for multi-line statements should not share line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1500.md)	LYBT.WebAPI	D:\source\repos\LYBTZYZS\src\Server\Services\LYBT.WebAPI\Extensions\UnifiedServiceRegistration.cs	313	
Warning (active)	CS8625	Cannot convert null literal to non-nullable reference type.	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Interfaces\Services\IUserExperienceService.cs	41	
